                    * webspice studio — generated netlist
                    Transient Analysis  Wed Jul  8 16:45:50  2026
--------------------------------------------------------------------------------
Index   time            v1#branch       vin             vout            
--------------------------------------------------------------------------------
330	3.232800e-03	-4.64205e-03	4.970830e+00	4.642045e+00	
331	3.242800e-03	-4.66597e-03	4.994884e+00	4.665967e+00	
332	3.252800e-03	-4.67028e-03	4.999226e+00	4.670284e+00	
333	3.262800e-03	-4.65498e-03	4.983838e+00	4.654981e+00	
334	3.272800e-03	-4.62012e-03	4.948782e+00	4.620119e+00	
335	3.282800e-03	-4.56584e-03	4.894194e+00	4.565837e+00	
336	3.292800e-03	-4.49235e-03	4.820292e+00	4.492354e+00	
337	3.302800e-03	-4.39997e-03	4.727366e+00	4.399966e+00	
338	3.312800e-03	-4.28904e-03	4.615783e+00	4.289043e+00	
339	3.322800e-03	-4.16003e-03	4.485984e+00	4.160034e+00	
340	3.332800e-03	-4.01346e-03	4.338480e+00	4.013459e+00	
341	3.342800e-03	-3.84991e-03	4.173855e+00	3.849909e+00	
342	3.352800e-03	-3.67005e-03	3.992757e+00	3.670049e+00	
343	3.362800e-03	-3.47461e-03	3.795902e+00	3.474609e+00	
344	3.372800e-03	-3.26439e-03	3.584066e+00	3.264387e+00	

Index   time            v1#branch       vin             vout            
--------------------------------------------------------------------------------
345	3.382800e-03	-3.04025e-03	3.358086e+00	3.040246e+00	
346	3.392800e-03	-2.80311e-03	3.118852e+00	2.803113e+00	
347	3.402800e-03	-2.55398e-03	2.867310e+00	2.553978e+00	
348	3.412800e-03	-2.29390e-03	2.604452e+00	2.293897e+00	
349	3.422800e-03	-2.02400e-03	2.331316e+00	2.023997e+00	
350	3.432800e-03	-1.74549e-03	2.048978e+00	1.745486e+00	
351	3.442800e-03	-1.45968e-03	1.758555e+00	1.459681e+00	
352	3.452800e-03	-1.16807e-03	1.461191e+00	1.168069e+00	
353	3.462800e-03	-8.72449e-04	1.158060e+00	8.724486e-01	
354	3.472800e-03	-5.75373e-04	8.503595e-01	5.753732e-01	
355	3.482800e-03	-2.82865e-04	5.393027e-01	2.828648e-01	
356	3.492800e-03	-2.87892e-05	2.261175e-01	2.878916e-02	
357	3.502800e-03	1.352136e-08	-8.79601e-02	-1.35214e-05	
358	3.512800e-03	1.399557e-08	-4.01691e-01	-1.39956e-05	
359	3.522800e-03	1.399982e-08	-7.13836e-01	-1.39998e-05	
360	3.532800e-03	1.400072e-08	-1.02316e+00	-1.40007e-05	
361	3.542800e-03	1.400119e-08	-1.32845e+00	-1.40012e-05	
362	3.552800e-03	1.400155e-08	-1.62850e+00	-1.40016e-05	
